source_id,target_id,edge_type,duration,source_name,target_name
G20,G21,route,240,36 St,Queens Plaza
G20,G21,route,270,36 St,Queens Plaza
G21,F09,route,90,Queens Plaza,Court Sq
G21,F09,route,120,Queens Plaza,Court Sq
G21,F09,route,150,Queens Plaza,Court Sq
G21,F09,route,180,Queens Plaza,Court Sq
G21,G14,route,330,Queens Plaza,Jackson Hts - Roosevelt Av
G21,G14,route,360,Queens Plaza,Jackson Hts - Roosevelt Av
G21,G14,route,390,Queens Plaza,Jackson Hts - Roosevelt Av
G21,G14,route,420,Queens Plaza,Jackson Hts - Roosevelt Av
G21,G14,route,450,Queens Plaza,Jackson Hts - Roosevelt Av
G21,G20,route,120,Queens Plaza,36 St
G21,G20,route,150,Queens Plaza,36 St
G21,R11,route,330,Queens Plaza,Lexington Av/59 St
G21,R11,route,360,Queens Plaza,Lexington Av/59 St
G21,R11,route,390,Queens Plaza,Lexington Av/59 St
G21,R11,route,420,Queens Plaza,Lexington Av/59 St
G21,R11,route,450,Queens Plaza,Lexington Av/59 St
G21,R11,route,480,Queens Plaza,Lexington Av/59 St
G21,R11,route,510,Queens Plaza,Lexington Av/59 St
G21,R11,route,540,Queens Plaza,Lexington Av/59 St
G22,719,transfer,180,Court Sq,Court Sq
G22,F09,transfer,180,Court Sq,Court Sq
G22,G24,route,60,Court Sq,21 St
G24,G22,route,60,21 St,Court Sq
G24,G26,route,150,21 St,Greenpoint Av
G24,G26,route,180,21 St,Greenpoint Av
G26,G24,route,150,Greenpoint Av,21 St
G26,G24,route,180,Greenpoint Av,21 St
G26,G28,route,60,Greenpoint Av,Nassau Av
G26,G28,route,90,Greenpoint Av,Nassau Av
G28,G26,route,60,Nassau Av,Greenpoint Av
G28,G26,route,90,Nassau Av,Greenpoint Av
G28,G29,route,150,Nassau Av,Metropolitan Av
G28,G29,route,180,Nassau Av,Metropolitan Av
G28,G29,route,210,Nassau Av,Metropolitan Av
G29,G28,route,150,Metropolitan Av,Nassau Av
G29,G28,route,180,Metropolitan Av,Nassau Av
G29,G28,route,210,Metropolitan Av,Nassau Av
G29,G30,route,90,Metropolitan Av,Broadway
G29,G30,route,120,Metropolitan Av,Broadway
G29,L10,transfer,180,Metropolitan Av,Lorimer St
G30,G29,route,60,Broadway,Metropolitan Av
G30,G29,route,90,Broadway,Metropolitan Av
G30,G31,route,60,Broadway,Flushing Av
G30,G31,route,90,Broadway,Flushing Av
G31,G30,route,60,Flushing Av,Broadway
G31,G30,route,90,Flushing Av,Broadway
G31,G32,route,60,Flushing Av,Myrtle - Willoughby Avs
G31,G32,route,90,Flushing Av,Myrtle - Willoughby Avs
G32,G31,route,60,Myrtle - Willoughby Avs,Flushing Av
G32,G31,route,90,Myrtle - Willoughby Avs,Flushing Av
G32,G33,route,90,Myrtle - Willoughby Avs,Bedford - Nostrand Avs
G32,G33,route,120,Myrtle - Willoughby Avs,Bedford - Nostrand Avs
G32,G33,route,180,Myrtle - Willoughby Avs,Bedford - Nostrand Avs
G33,G32,route,90,Bedford - Nostrand Avs,Myrtle - Willoughby Avs
G33,G32,route,120,Bedford - Nostrand Avs,Myrtle - Willoughby Avs
G33,G34,route,60,Bedford - Nostrand Avs,Classon Av
G34,G33,route,60,Classon Av,Bedford - Nostrand Avs
G34,G35,route,90,Classon Av,Clinton - Washington Avs
G35,G34,route,90,Clinton - Washington Avs,Classon Av
G35,G36,route,90,Clinton - Washington Avs,Fulton St
G36,A42,route,90,Fulton St,Hoyt - Schermerhorn Sts
G36,A42,route,120,Fulton St,Hoyt - Schermerhorn Sts
G36,A42,route,150,Fulton St,Hoyt - Schermerhorn Sts
G36,A42,route,180,Fulton St,Hoyt - Schermerhorn Sts
G36,A42,route,210,Fulton St,Hoyt - Schermerhorn Sts
G36,A42,route,240,Fulton St,Hoyt - Schermerhorn Sts
G36,A42,route,330,Fulton St,Hoyt - Schermerhorn Sts
G36,G35,route,90,Fulton St,Clinton - Washington Avs
H01,A61,route,180,Aqueduct Racetrack,Rockaway Blvd
H01,A61,route,210,Aqueduct Racetrack,Rockaway Blvd
H01,A61,route,240,Aqueduct Racetrack,Rockaway Blvd
H01,A61,route,270,Aqueduct Racetrack,Rockaway Blvd
H02,H01,route,30,Aqueduct - N Conduit Av,Aqueduct Racetrack
H02,H01,route,60,Aqueduct - N Conduit Av,Aqueduct Racetrack
H02,H03,route,120,Aqueduct - N Conduit Av,Howard Beach - JFK Airport
H02,H03,route,150,Aqueduct - N Conduit Av,Howard Beach - JFK Airport
H02,H03,route,180,Aqueduct - N Conduit Av,Howard Beach - JFK Airport
H02,H03,route,300,Aqueduct - N Conduit Av,Howard Beach - JFK Airport
H03,H02,route,120,Howard Beach - JFK Airport,Aqueduct - N Conduit Av
H03,H02,route,150,Howard Beach - JFK Airport,Aqueduct - N Conduit Av
H03,H04,route,390,Howard Beach - JFK Airport,Broad Channel
H03,H04,route,510,Howard Beach - JFK Airport,Broad Channel
H04,H03,route,390,Broad Channel,Howard Beach - JFK Airport
H04,H03,route,420,Broad Channel,Howard Beach - JFK Airport
H04,H03,route,450,Broad Channel,Howard Beach - JFK Airport
H04,H03,route,480,Broad Channel,Howard Beach - JFK Airport
H04,H03,route,510,Broad Channel,Howard Beach - JFK Airport
H04,H06,route,240,Broad Channel,Beach 67 St
H04,H06,route,270,Broad Channel,Beach 67 St
H04,H06,route,300,Broad Channel,Beach 67 St
H04,H06,route,330,Broad Channel,Beach 67 St
H04,H06,route,360,Broad Channel,Beach 67 St
H04,H06,route,390,Broad Channel,Beach 67 St
H04,H06,route,450,Broad Channel,Beach 67 St
H04,H06,route,480,Broad Channel,Beach 67 St
H04,H12,route,240,Broad Channel,Beach 90 St
H04,H12,route,360,Broad Channel,Beach 90 St
H04,H12,route,390,Broad Channel,Beach 90 St
H06,H04,route,240,Beach 67 St,Broad Channel
H06,H07,route,90,Beach 67 St,Beach 60 St
H06,H07,route,120,Beach 67 St,Beach 60 St
H06,H07,route,150,Beach 67 St,Beach 60 St
H06,H07,route,180,Beach 67 St,Beach 60 St
H06,H07,route,210,Beach 67 St,Beach 60 St
H06,H07,route,240,Beach 67 St,Beach 60 St
H06,H07,route,300,Beach 67 St,Beach 60 St
H06,H07,route,330,Beach 67 St,Beach 60 St
H07,H06,route,90,Beach 60 St,Beach 67 St
H07,H06,route,120,Beach 60 St,Beach 67 St
H07,H06,route,240,Beach 60 St,Beach 67 St
H07,H08,route,120,Beach 60 St,Beach 44 St
H08,H07,route,120,Beach 44 St,Beach 60 St
H08,H07,route,150,Beach 44 St,Beach 60 St
H08,H09,route,90,Beach 44 St,Beach 36 St
H09,H08,route,90,Beach 36 St,Beach 44 St
H09,H10,route,120,Beach 36 St,Beach 25 St
H10,H09,route,90,Beach 25 St,Beach 36 St
H10,H09,route,120,Beach 25 St,Beach 36 St
H10,H11,route,90,Beach 25 St,Far Rockaway - Mott Av
H11,H10,route,90,Far Rockaway - Mott Av,Beach 25 St
H11,H10,route,120,Far Rockaway - Mott Av,Beach 25 St
H12,H04,route,210,Beach 90 St,Broad Channel
H12,H04,route,300,Beach 90 St,Broad Channel
H12,H04,route,330,Beach 90 St,Broad Channel
H12,H04,route,360,Beach 90 St,Broad Channel
H12,H13,route,90,Beach 90 St,Beach 98 St
H13,H12,route,90,Beach 98 St,Beach 90 St
H13,H12,route,120,Beach 98 St,Beach 90 St
H13,H14,route,60,Beach 98 St,Beach 105 St
H13,H14,route,90,Beach 98 St,Beach 105 St
H14,H13,route,90,Beach 105 St,Beach 98 St
H14,H13,route,120,Beach 105 St,Beach 98 St
H14,H15,route,90,Beach 105 St,Rockaway Park - Beach 116 St
H14,H15,route,120,Beach 105 St,Rockaway Park - Beach 116 St
H15,H14,route,120,Rockaway Park - Beach 116 St,Beach 105 St
H15,H14,route,150,Rockaway Park - Beach 116 St,Beach 105 St
J12,G06,route,240,121 St,Sutphin Blvd - Archer Av - JFK Airport
J12,J13,route,90,121 St,111 St
J12,J14,route,180,121 St,104 St
J13,G06,route,300,111 St,Sutphin Blvd - Archer Av - JFK Airport
J13,J12,route,90,111 St,121 St
J13,J12,route,150,111 St,121 St
J13,J14,route,120,111 St,104 St
J13,J15,route,180,111 St,Woodhaven Blvd
J14,J12,route,180,104 St,121 St
J14,J13,route,120,104 St,111 St
J14,J15,route,90,104 St,Woodhaven Blvd
J15,J13,route,180,Woodhaven Blvd,111 St
J15,J14,route,90,Woodhaven Blvd,104 St
J15,J16,route,90,Woodhaven Blvd,85 St - Forest Pkwy
J15,J16,route,120,Woodhaven Blvd,85 St - Forest Pkwy
J15,J17,route,180,Woodhaven Blvd,75 St
J16,J15,route,90,85 St - Forest Pkwy,Woodhaven Blvd
J16,J15,route,120,85 St - Forest Pkwy,Woodhaven Blvd
J16,J17,route,90,85 St - Forest Pkwy,75 St
J16,J19,route,150,85 St - Forest Pkwy,Cypress Hills
J17,J15,route,180,75 St,Woodhaven Blvd
J17,J16,route,90,75 St,85 St - Forest Pkwy
J17,J19,route,60,75 St,Cypress Hills
J17,J19,route,90,75 St,Cypress Hills
J17,J20,route,150,75 St,Crescent St
J19,J16,route,150,Cypress Hills,85 St - Forest Pkwy
J19,J17,route,60,Cypress Hills,75 St
J19,J17,route,90,Cypress Hills,75 St
J19,J20,route,90,Cypress Hills,Crescent St
J19,J20,route,120,Cypress Hills,Crescent St
J20,J17,route,150,Crescent St,75 St
J20,J19,route,90,Crescent St,Cypress Hills
J20,J19,route,120,Crescent St,Cypress Hills
J20,J21,route,90,Crescent St,Norwood Av
J20,J21,route,120,Crescent St,Norwood Av
J20,J22,route,150,Crescent St,Cleveland St
J21,J20,route,90,Norwood Av,Crescent St
J21,J20,route,120,Norwood Av,Crescent St
J21,J22,route,60,Norwood Av,Cleveland St
J21,J22,route,90,Norwood Av,Cleveland St
J21,J23,route,150,Norwood Av,Van Siclen Av
J22,J20,route,150,Cleveland St,Crescent St
J22,J21,route,60,Cleveland St,Norwood Av
J22,J23,route,90,Cleveland St,Van Siclen Av
J22,J24,route,150,Cleveland St,Alabama Av
J23,J21,route,150,Van Siclen Av,Norwood Av
J23,J22,route,90,Van Siclen Av,Cleveland St
J23,J24,route,60,Van Siclen Av,Alabama Av
J23,J24,route,90,Van Siclen Av,Alabama Av
J24,J22,route,150,Alabama Av,Cleveland St
J24,J23,route,60,Alabama Av,Van Siclen Av
J24,J23,route,90,Alabama Av,Van Siclen Av
J24,J27,route,90,Alabama Av,Broadway Jct
J24,J27,route,120,Alabama Av,Broadway Jct
J24,J27,route,150,Alabama Av,Broadway Jct
J24,J27,route,180,Alabama Av,Broadway Jct
J24,J27,route,210,Alabama Av,Broadway Jct
J24,J27,route,240,Alabama Av,Broadway Jct
J27,A51,transfer,180,Broadway Jct,Broadway Jct
J27,J24,route,90,Broadway Jct,Alabama Av
J27,J24,route,120,Broadway Jct,Alabama Av
J27,J28,route,60,Broadway Jct,Chauncey St
J27,J28,route,90,Broadway Jct,Chauncey St
J27,J29,route,150,Broadway Jct,Halsey St
J27,L22,transfer,180,Broadway Jct,Broadway Jct
J28,J27,route,60,Chauncey St,Broadway Jct
J28,J27,route,90,Chauncey St,Broadway Jct
J28,J27,route,150,Chauncey St,Broadway Jct
J28,J27,route,210,Chauncey St,Broadway Jct
J28,J29,route,90,Chauncey St,Halsey St
J28,J30,route,150,Chauncey St,Gates Av
J29,J27,route,150,Halsey St,Broadway Jct
J29,J28,route,90,Halsey St,Chauncey St
J29,J30,route,90,Halsey St,Gates Av
J29,J31,route,150,Halsey St,Kosciuszko St
J30,J28,route,150,Gates Av,Chauncey St
J30,J29,route,90,Gates Av,Halsey St
J30,J31,route,90,Gates Av,Kosciuszko St
J30,M11,route,180,Gates Av,Myrtle Av
J30,M11,route,240,Gates Av,Myrtle Av
J31,J29,route,150,Kosciuszko St,Halsey St
J31,J30,route,90,Kosciuszko St,Gates Av
J31,M11,route,90,Kosciuszko St,Myrtle Av
J31,M11,route,120,Kosciuszko St,Myrtle Av
L01,A31,transfer,90,8 Av,14 St
L01,L02,route,90,8 Av,6 Av
L02,132,transfer,180,6 Av,14 St
L02,D19,transfer,180,6 Av,14 St
L02,L01,route,60,6 Av,8 Av
L02,L01,route,90,6 Av,8 Av
L02,L03,route,90,6 Av,Union Sq - 14 St
L02,L03,route,120,6 Av,Union Sq - 14 St
L03,635,transfer,180,Union Sq - 14 St,14 St - Union Sq
L03,L02,route,90,Union Sq - 14 St,6 Av
L03,L05,route,30,Union Sq - 14 St,3 Av
L03,L05,route,60,Union Sq - 14 St,3 Av
L03,R20,transfer,180,Union Sq - 14 St,14 St - Union Sq
L05,L03,route,60,3 Av,Union Sq - 14 St
L05,L03,route,90,3 Av,Union Sq - 14 St
L05,L03,route,180,3 Av,Union Sq - 14 St
L05,L03,route,240,3 Av,Union Sq - 14 St
L05,L06,route,60,3 Av,1 Av
L06,L05,route,60,1 Av,3 Av
L06,L08,route,240,1 Av,Bedford Av
L08,L06,route,240,Bedford Av,1 Av
L08,L10,route,90,Bedford Av,Lorimer St
L08,L10,route,120,Bedford Av,Lorimer St
L08,L10,route,150,Bedford Av,Lorimer St
L08,L10,route,180,Bedford Av,Lorimer St
L08,L10,route,210,Bedford Av,Lorimer St
L10,G29,transfer,180,Lorimer St,Metropolitan Av
L10,L08,route,90,Lorimer St,Bedford Av
L10,L08,route,120,Lorimer St,Bedford Av
L10,L11,route,60,Lorimer St,Graham Av
L11,L10,route,60,Graham Av,Lorimer St
L11,L10,route,90,Graham Av,Lorimer St
L11,L10,route,120,Graham Av,Lorimer St
L11,L12,route,90,Graham Av,Grand St
L12,L11,route,60,Grand St,Graham Av
L12,L11,route,90,Grand St,Graham Av
L12,L13,route,60,Grand St,Montrose Av
L13,L12,route,60,Montrose Av,Grand St
L13,L14,route,90,Montrose Av,Morgan Av
L13,L14,route,120,Montrose Av,Morgan Av
L14,L13,route,90,Morgan Av,Montrose Av
L14,L13,route,120,Morgan Av,Montrose Av
L14,L15,route,120,Morgan Av,Jefferson St
L15,L14,route,120,Jefferson St,Morgan Av
L15,L14,route,150,Jefferson St,Morgan Av
L15,L16,route,90,Jefferson St,DeKalb Av
L16,L15,route,60,DeKalb Av,Jefferson St
L16,L15,route,90,DeKalb Av,Jefferson St
L16,L17,route,90,DeKalb Av,Myrtle - Wyckoff Avs
L16,L17,route,120,DeKalb Av,Myrtle - Wyckoff Avs
L16,L17,route,150,DeKalb Av,Myrtle - Wyckoff Avs
L16,L17,route,180,DeKalb Av,Myrtle - Wyckoff Avs
L16,L17,route,210,DeKalb Av,Myrtle - Wyckoff Avs
L16,L17,route,240,DeKalb Av,Myrtle - Wyckoff Avs
L17,L16,route,90,Myrtle - Wyckoff Avs,DeKalb Av
L17,L16,route,120,Myrtle - Wyckoff Avs,DeKalb Av
L17,L19,route,90,Myrtle - Wyckoff Avs,Halsey St
L17,M08,transfer,180,Myrtle - Wyckoff Avs,Myrtle - Wyckoff Avs
L19,L17,route,90,Halsey St,Myrtle - Wyckoff Avs
L19,L17,route,150,Halsey St,Myrtle - Wyckoff Avs
L19,L20,route,150,Halsey St,Wilson Av
L20,L19,route,120,Wilson Av,Halsey St
L20,L19,route,150,Wilson Av,Halsey St
L20,L21,route,90,Wilson Av,Bushwick Av - Aberdeen St
L21,L20,route,90,Bushwick Av - Aberdeen St,Wilson Av
L21,L22,route,60,Bushwick Av - Aberdeen St,Broadway Jct
L21,L22,route,90,Bushwick Av - Aberdeen St,Broadway Jct
L21,L22,route,120,Bushwick Av - Aberdeen St,Broadway Jct
L21,L22,route,150,Bushwick Av - Aberdeen St,Broadway Jct
L21,L22,route,180,Bushwick Av - Aberdeen St,Broadway Jct
L21,L22,route,270,Bushwick Av - Aberdeen St,Broadway Jct
L21,L22,route,300,Bushwick Av - Aberdeen St,Broadway Jct
L22,A51,transfer,180,Broadway Jct,Broadway Jct
L22,J27,transfer,180,Broadway Jct,Broadway Jct
L22,L21,route,60,Broadway Jct,Bushwick Av - Aberdeen St
L22,L24,route,60,Broadway Jct,Atlantic Av
L22,L24,route,90,Broadway Jct,Atlantic Av
L24,L22,route,90,Atlantic Av,Broadway Jct
L24,L22,route,120,Atlantic Av,Broadway Jct
L24,L22,route,150,Atlantic Av,Broadway Jct
L24,L22,route,180,Atlantic Av,Broadway Jct
L24,L22,route,210,Atlantic Av,Broadway Jct
L24,L22,route,240,Atlantic Av,Broadway Jct
L24,L25,route,90,Atlantic Av,Sutter Av
L25,L24,route,90,Sutter Av,Atlantic Av
L25,L26,route,60,Sutter Av,Livonia Av
L25,L26,route,90,Sutter Av,Livonia Av
L26,254,transfer,300,Livonia Av,Junius St
L26,L25,route,90,Livonia Av,Sutter Av
L26,L27,route,90,Livonia Av,New Lots Av
L27,L26,route,90,New Lots Av,Livonia Av
L27,L28,route,120,New Lots Av,E 105 St
L27,L28,route,150,New Lots Av,E 105 St
L27,L28,route,180,New Lots Av,E 105 St
L27,L28,route,240,New Lots Av,E 105 St
L28,L27,route,120,E 105 St,New Lots Av
L28,L27,route,150,E 105 St,New Lots Av
L28,L29,route,90,E 105 St,Canarsie - Rockaway Pkwy
L29,L28,route,90,Canarsie - Rockaway Pkwy,E 105 St
L29,L28,route,120,Canarsie - Rockaway Pkwy,E 105 St
L29,L28,route,150,Canarsie - Rockaway Pkwy,E 105 St
M01,M04,route,120,Middle Village - Metropolitan Av,Fresh Pond Rd
M04,M01,route,120,Fresh Pond Rd,Middle Village - Metropolitan Av
M04,M05,route,90,Fresh Pond Rd,Forest Av
M04,M05,route,120,Fresh Pond Rd,Forest Av
M05,M04,route,90,Forest Av,Fresh Pond Rd
M05,M04,route,120,Forest Av,Fresh Pond Rd
M05,M06,route,60,Forest Av,Seneca Av
M05,M06,route,90,Forest Av,Seneca Av
M06,M05,route,60,Seneca Av,Forest Av
M06,M05,route,90,Seneca Av,Forest Av
M06,M08,route,90,Seneca Av,Myrtle - Wyckoff Avs
M08,L17,transfer,180,Myrtle - Wyckoff Avs,Myrtle - Wyckoff Avs
M08,M06,route,90,Myrtle - Wyckoff Avs,Seneca Av
M08,M09,route,120,Myrtle - Wyckoff Avs,Knickerbocker Av
M09,M08,route,120,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,150,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,180,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,210,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,240,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,270,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,300,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,330,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,360,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M08,route,420,Knickerbocker Av,Myrtle - Wyckoff Avs
M09,M10,route,120,Knickerbocker Av,Central Av
M10,M09,route,90,Central Av,Knickerbocker Av
M10,M11,route,120,Central Av,Myrtle Av
M10,M11,route,150,Central Av,Myrtle Av
M10,M11,route,180,Central Av,Myrtle Av
M10,M11,route,210,Central Av,Myrtle Av
M10,M11,route,240,Central Av,Myrtle Av
M11,J30,route,180,Myrtle Av,Gates Av
M11,J31,route,90,Myrtle Av,Kosciuszko St
M11,J31,route,120,Myrtle Av,Kosciuszko St
M11,M10,route,150,Myrtle Av,Central Av
M11,M12,route,90,Myrtle Av,Flushing Av
M11,M16,route,240,Myrtle Av,Marcy Av
M12,M11,route,60,Flushing Av,Myrtle Av
M12,M11,route,90,Flushing Av,Myrtle Av
M12,M11,route,120,Flushing Av,Myrtle Av
M12,M11,route,150,Flushing Av,Myrtle Av
M12,M11,route,180,Flushing Av,Myrtle Av
M12,M11,route,210,Flushing Av,Myrtle Av
M12,M11,route,240,Flushing Av,Myrtle Av
M12,M13,route,90,Flushing Av,Lorimer St
M12,M13,route,120,Flushing Av,Lorimer St
M13,M12,route,90,Lorimer St,Flushing Av
M13,M14,route,60,Lorimer St,Hewes St
M13,M14,route,90,Lorimer St,Hewes St
M14,M13,route,90,Hewes St,Lorimer St
M14,M16,route,60,Hewes St,Marcy Av
M14,M16,route,90,Hewes St,Marcy Av
M14,M16,route,120,Hewes St,Marcy Av
M14,M16,route,180,Hewes St,Marcy Av
M16,M11,route,240,Marcy Av,Myrtle Av
M16,M11,route,270,Marcy Av,Myrtle Av
M16,M11,route,300,Marcy Av,Myrtle Av
M16,M11,route,330,Marcy Av,Myrtle Av
M16,M11,route,390,Marcy Av,Myrtle Av
M16,M14,route,60,Marcy Av,Hewes St
M16,M18,route,450,Marcy Av,Essex St
M16,M18,route,480,Marcy Av,Essex St
M16,M18,route,510,Marcy Av,Essex St
M16,M18,route,540,Marcy Av,Essex St
M16,M18,route,570,Marcy Av,Essex St
M18,D21,route,180,Essex St,Broadway-Lafayette St
M18,D21,route,210,Essex St,Broadway-Lafayette St
M18,D21,route,240,Essex St,Broadway-Lafayette St
M18,D21,route,270,Essex St,Broadway-Lafayette St
M18,D21,route,300,Essex St,Broadway-Lafayette St
M18,F15,transfer,180,Essex St,Delancey St
M18,M16,route,450,Essex St,Marcy Av
M18,M16,route,540,Essex St,Marcy Av
M18,M16,route,570,Essex St,Marcy Av
M18,M19,route,90,Essex St,Bowery
M19,M18,route,90,Bowery,Essex St
M19,M18,route,120,Bowery,Essex St
M19,M18,route,150,Bowery,Essex St
M19,M18,route,180,Bowery,Essex St
M19,M18,route,210,Bowery,Essex St
M19,M18,route,240,Bowery,Essex St
M19,M20,route,90,Bowery,Canal St
M19,M20,route,120,Bowery,Canal St
M20,639,transfer,180,Canal St,Canal St
M20,M19,route,120,Canal St,Bowery
M20,M19,route,150,Canal St,Bowery
M20,M21,route,90,Canal St,Chambers St
M20,M21,route,120,Canal St,Chambers St
M20,M21,route,150,Canal St,Chambers St
M20,Q01,transfer,180,Canal St,Canal St
M20,R23,transfer,300,Canal St,Canal St
M21,640,transfer,180,Chambers St,Brooklyn Bridge - City Hall
M21,M20,route,120,Chambers St,Canal St
M21,M22,route,60,Chambers St,Fulton St
M21,M22,route,90,Chambers St,Fulton St
M22,229,transfer,300,Fulton St,Fulton St
M22,418,transfer,300,Fulton St,Fulton St
M22,A38,transfer,180,Fulton St,Fulton St
M22,M21,route,90,Fulton St,Chambers St
M22,M21,route,120,Fulton St,Chambers St
M22,M23,route,90,Fulton St,Broad St
M22,M23,route,120,Fulton St,Broad St
M23,M22,route,90,Broad St,Fulton St
M23,M22,route,120,Broad St,Fulton St
N02,N03,route,90,8 Av,Fort Hamilton Pkwy
N02,R41,route,180,8 Av,59 St
N02,R41,route,240,8 Av,59 St
N02,R41,route,300,8 Av,59 St
N03,N02,route,60,Fort Hamilton Pkwy,8 Av
N03,N02,route,90,Fort Hamilton Pkwy,8 Av
N03,N04,route,120,Fort Hamilton Pkwy,New Utrecht Av
N04,B16,transfer,180,New Utrecht Av,62 St
N04,N03,route,120,New Utrecht Av,Fort Hamilton Pkwy
N04,N03,route,150,New Utrecht Av,Fort Hamilton Pkwy
N04,N05,route,90,New Utrecht Av,18 Av
N05,N04,route,90,18 Av,New Utrecht Av
N05,N06,route,90,18 Av,20 Av
N06,N05,route,60,20 Av,18 Av
N06,N05,route,90,20 Av,18 Av
N06,N07,route,90,20 Av,Bay Pkwy
N07,N06,route,90,Bay Pkwy,20 Av
N07,N08,route,120,Bay Pkwy,Kings Hwy
N08,N07,route,120,Kings Hwy,Bay Pkwy
N08,N09,route,120,Kings Hwy,Avenue U
N09,N08,route,90,Avenue U,Kings Hwy
N09,N08,route,120,Avenue U,Kings Hwy
N09,N10,route,60,Avenue U,86 St
N09,N10,route,90,Avenue U,86 St
N09,N10,route,120,Avenue U,86 St
N09,N10,route,150,Avenue U,86 St
N09,N10,route,180,Avenue U,86 St
N09,N10,route,210,Avenue U,86 St
N09,N10,route,240,Avenue U,86 St
N09,N10,route,270,Avenue U,86 St
N09,N10,route,300,Avenue U,86 St
N09,N10,route,330,Avenue U,86 St
N09,N10,route,360,Avenue U,86 St
N09,N10,route,420,Avenue U,86 St
N09,N10,route,480,Avenue U,86 St
N10,D43,route,240,86 St,Coney Island - Stillwell Av
N10,N09,route,60,86 St,Avenue U
Q01,639,transfer,180,Canal St,Canal St
Q01,M20,transfer,180,Canal St,Canal St
Q01,R20,route,240,Canal St,14 St - Union Sq
Q01,R20,route,270,Canal St,14 St - Union Sq
Q01,R22,route,120,Canal St,Prince St
Q01,R23,transfer,180,Canal St,Canal St
Q01,R30,route,480,Canal St,DeKalb Av
Q01,R30,route,510,Canal St,DeKalb Av
Q01,R30,route,540,Canal St,DeKalb Av
Q01,R30,route,570,Canal St,DeKalb Av
Q01,R30,route,600,Canal St,DeKalb Av
Q01,R30,route,660,Canal St,DeKalb Av
Q01,R31,route,660,Canal St,Atlantic Av - Barclays Ctr
Q01,R31,route,690,Canal St,Atlantic Av - Barclays Ctr
Q01,R31,route,720,Canal St,Atlantic Av - Barclays Ctr
Q01,R31,route,750,Canal St,Atlantic Av - Barclays Ctr
Q01,R31,route,780,Canal St,Atlantic Av - Barclays Ctr
Q01,R31,route,810,Canal St,Atlantic Av - Barclays Ctr
R01,R03,route,90,Astoria - Ditmars Blvd,Astoria Blvd
R01,R03,route,120,Astoria - Ditmars Blvd,Astoria Blvd
R03,R01,route,90,Astoria Blvd,Astoria - Ditmars Blvd
R03,R01,route,120,Astoria Blvd,Astoria - Ditmars Blvd
R03,R04,route,60,Astoria Blvd,30 Av
R03,R04,route,90,Astoria Blvd,30 Av
R04,R03,route,60,30 Av,Astoria Blvd
R04,R03,route,90,30 Av,Astoria Blvd
R04,R05,route,90,30 Av,Broadway
R04,R05,route,120,30 Av,Broadway
R05,R04,route,90,Broadway,30 Av
R05,R04,route,120,Broadway,30 Av
R05,R06,route,90,Broadway,36 Av
R05,R06,route,120,Broadway,36 Av
R06,R05,route,90,36 Av,Broadway
R06,R05,route,120,36 Av,Broadway
R06,R08,route,60,36 Av,39 Av
R06,R08,route,90,36 Av,39 Av
R08,R06,route,60,39 Av,36 Av
R08,R06,route,90,39 Av,36 Av
R08,R09,route,120,39 Av,Queensboro Plaza
R08,R09,route,150,39 Av,Queensboro Plaza
R08,R09,route,180,39 Av,Queensboro Plaza
R08,R09,route,210,39 Av,Queensboro Plaza
R08,R09,route,240,39 Av,Queensboro Plaza
R08,R09,route,270,39 Av,Queensboro Plaza
R09,718,transfer,0,Queensboro Plaza,Queensboro Plaza
R09,R08,route,120,Queensboro Plaza,39 Av
R09,R11,route,270,Queensboro Plaza,Lexington Av/59 St
R09,R11,route,300,Queensboro Plaza,Lexington Av/59 St
R09,R11,route,330,Queensboro Plaza,Lexington Av/59 St
R11,629,transfer,180,Lexington Av/59 St,59 St
R11,B08,transfer,300,Lexington Av/59 St,Lexington Av/63 St
R11,G21,route,330,Lexington Av/59 St,Queens Plaza
R11,G21,route,360,Lexington Av/59 St,Queens Plaza
R11,G21,route,390,Lexington Av/59 St,Queens Plaza
R11,G21,route,420,Lexington Av/59 St,Queens Plaza
R11,G21,route,450,Lexington Av/59 St,Queens Plaza
R11,G21,route,480,Lexington Av/59 St,Queens Plaza
R11,G21,route,510,Lexington Av/59 St,Queens Plaza
R11,G21,route,540,Lexington Av/59 St,Queens Plaza
R11,G21,route,570,Lexington Av/59 St,Queens Plaza
R11,G21,route,600,Lexington Av/59 St,Queens Plaza
R11,G21,route,630,Lexington Av/59 St,Queens Plaza
R11,R09,route,270,Lexington Av/59 St,Queensboro Plaza
R11,R09,route,300,Lexington Av/59 St,Queensboro Plaza
R11,R09,route,330,Lexington Av/59 St,Queensboro Plaza
R11,R09,route,360,Lexington Av/59 St,Queensboro Plaza
